URL	Gene Family Tag	Gene Family Description	Symbol	HGNC ID
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRV-CAC1-6	34790
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRV-CAC2-1	34931
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRV-CAC3-1	34985
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRV-CAC4-1	34893
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRV-CAC5-1	34791
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRV-CAC6-1	34936
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRV-CAC7-1	34662
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRV-CAC8-1	34704
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRV-CAC9-1	34759
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRV-CAC10-1	38576
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRV-CAC11-1	38578
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRV-CAC11-2	35052
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRV-CAC12-1	34632
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRV-CAC13-1	35075
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRV-CAC14-1	35050
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRV-TAC1-1	34544
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRV-TAC1-2	34754
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRV-TAC2-1	34849
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRV-TAC3-1	34910
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRV-TAC4-1	34977
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRW-CCA1-1	34685
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRW-CCA2-1	34766
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRW-CCA3-1	35006
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRW-CCA3-2	34607
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRW-CCA3-3	34674
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRW-CCA4-1	34733
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRW-CCA5-1	34753
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRW-CCA6-1	34876
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRW-CCA7-1	12360
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRX-CAT1-1	34574
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRX-CAT1-2	12318
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRX-CAT1-3	34655
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRX-CAT1-4	34599
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRX-CAT1-5	34913
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRX-CAT1-6	34863
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRX-CAT1-7	34882
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRX-CAT1-8	34818
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRX-CAT2-1	12322
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRX-CAT3-1	34749
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRY-ATA1-1	34816
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRY-GTA1-1	34835
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRY-GTA2-1	34581
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRY-GTA3-1	34724
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRY-GTA4-1	34974
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRY-GTA5-1	35007
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRY-GTA5-2	34663
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRY-GTA5-3	34993
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRY-GTA5-4	33250
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRY-GTA5-5	34558
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRY-GTA6-1	34782
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRY-GTA7-1	33249
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRY-GTA8-1	34905
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRY-GTA9-1	34616
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRY-GTA10-1	34842
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRY-GTA11-1	35082
http://www.genenames.org/rna/TRNA#TRNA	TRNA	ncRNAs / Transfer RNA, cytoplasmic	TRY-GTA12-1	35071
http://www.genenames.org/rna/VAULT	VAULT	Vault RNAs (vtRNAs)	VTRNA1-1	12654
http://www.genenames.org/rna/VAULT	VAULT	Vault RNAs (vtRNAs)	VTRNA1-2	12655
http://www.genenames.org/rna/VAULT	VAULT	Vault RNAs (vtRNAs)	VTRNA1-3	12656
http://www.genenames.org/rna/VAULT	VAULT	Vault RNAs (vtRNAs)	VTRNA2-1	37054
http://www.genenames.org/rna/VAULT	VAULT	Vault RNAs (vtRNAs)	VTRNA2-2P	46889
http://www.genenames.org/rna/VAULT	VAULT	Vault RNAs (vtRNAs)	VTRNA3-1P	23027
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL1	10038
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL2	23134
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL3	23135
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL4P	10039
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL5P	10040
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL6P	10041
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL7P	10042
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL8P	10043
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL11P	46027
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL12P	46028
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL14P	46030
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL15P	46031
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL16P	46032
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL18P	46034
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL19P	46035
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL20P	46036
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL22P	46038
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL23P	46039
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL25P	46041
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL26P	46042
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL28P	46044
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL30P	46046
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL32P	46048
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL33P	46049
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL34P	46050
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL35P	46051
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL36P	46052
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL37P	46053
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL38P	46054
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL39P	46055
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL40P	46056
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL41P	46057
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL42P	46058
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL43P	46059
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL44P	46060
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL45P	46061
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL47P	46063
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL48P	46064
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL49P	46065
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL50P	46066
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL51P	46067
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL52P	46068
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL55P	46071
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL57P	46073
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL58P	46074
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL60P	46076
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL62P	46078
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL63P	46079
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL65P	46081
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL66P	46082
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL67P	46083
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL68P	46084
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL69P	46085
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL70P	46086
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL72P	46088
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL73P	46089
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL74P	46090
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL75P	46091
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL76P	46092
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL77P	46093
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL78P	46094
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL79P	46095
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL81P	46097
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL82P	46098
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL83P	46099
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL87P	46103
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL88P	46104
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL89P	46105
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL91P	46107
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL92P	46108
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL93P	46109
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL96P	46112
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL97P	46113
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL98P	46114
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL100P	46116
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL101P	46117
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL104P	46120
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL105P	46121
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL106P	46122
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL107P	46123
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL108P	46124
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL110P	46126
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL111P	46127
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL113P	46129
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL116P	46132
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL117P	46133
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL118P	46134
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL120P	46136
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL121P	46137
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL122P	46138
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL123P	46139
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL124P	46140
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL125P	46141
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL126P	46142
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL127P	46143
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL128P	46144
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL130P	46146
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL131P	46147
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL132P	46148
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL134P	46150
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL135P	46151
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL138P	46154
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL140P	46156
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL141P	46157
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL143P	46159
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL144P	46160
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL145P	46161
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL146P	46162
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL147P	46163
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL148P	46164
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL149P	46165
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL150P	46166
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL151P	46167
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL152P	46168
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL153P	46169
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL154P	46170
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL155P	46171
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL156P	46172
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL159P	46175
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL160P	46176
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL162P	46178
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL163P	46179
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL164P	46180
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL165P	46181
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL166P	46182
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL167P	46183
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL168P	46184
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL169P	46185
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL170P	46186
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL172P	46188
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL173P	46189
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL174P	46190
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL176P	46192
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL177P	46193
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL178P	46194
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL180P	46196
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL181P	46197
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL182P	46198
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL183P	46199
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL184P	46200
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL185P	46201
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL186P	46202
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL187P	46203
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL188P	46204
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL189P	46205
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL190P	46206
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL191P	46207
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL192P	46208
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL193P	46209
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL196P	46212
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL197P	46213
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL198P	46214
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL199P	46215
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL200P	46216
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL201P	46217
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL202P	46218
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL203P	46219
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL204P	46220
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL205P	46221
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL208P	46224
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL209P	46225
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL210P	46226
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL211P	46227
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL213P	46229
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL214P	46230
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL215P	46231
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL216P	46232
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL217P	46233
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL218P	46234
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL219P	46235
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL220P	46236
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL221P	46237
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL222P	46238
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL223P	46239
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL225P	46241
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL228P	46244
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL229P	46245
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL230P	46246
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL231P	46247
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL233P	46249
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL234P	46250
http://www.genenames.org/rna/scRNA	scRNA	ncRNAs / Small cytoplasmic RNAs	RN7SL236P	46252
